"processo","cdacordao","classe","assunto","relator","comarca","orgao_julgador","data_julgamento","data_publicacao","ementa","tem_protesto","tem_danos","tem_duplicata","tem_contrato","tem_rel_juridica","cd_processo.x","data.x","cd_processo.y","data.y","cd_processo.x.x","data.x.x","cd_processo.y.y","data.y.y","dispositivo","papel","resultado_dispositivo","favorabilidade"
"10109180820218260100","15886382","Embargos de Declaração Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-07-27,2022-07-27,"*EMBARGOS DE DECLARAÇÃO. Omissão, contradição ou obscuridade não configuradas. Caráter meramente infringente. Inadequação dos Embargos para fins de prequestionamento. Aplicação do artigo 1.025 do Código de Processo Civil. EMBARGOS REJEITADOS.*  (TJSP;  Embargos de Declaração Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 27/07/2022; Data de Registro: 27/07/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
"10109180820218260100","15886382","Embargos de Declaração Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-07-27,2022-07-27,"*EMBARGOS DE DECLARAÇÃO. Omissão, contradição ou obscuridade não configuradas. Caráter meramente infringente. Inadequação dos Embargos para fins de prequestionamento. Aplicação do artigo 1.025 do Código de Processo Civil. EMBARGOS REJEITADOS.*  (TJSP;  Embargos de Declaração Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 27/07/2022; Data de Registro: 27/07/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RECURSOS NÃO PROVIDOS. V.U.*","re","improvido","indefinido"
"10109180820218260100","15886382","Embargos de Declaração Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-07-27,2022-07-27,"*EMBARGOS DE DECLARAÇÃO. Omissão, contradição ou obscuridade não configuradas. Caráter meramente infringente. Inadequação dos Embargos para fins de prequestionamento. Aplicação do artigo 1.025 do Código de Processo Civil. EMBARGOS REJEITADOS.*  (TJSP;  Embargos de Declaração Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 27/07/2022; Data de Registro: 27/07/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
"10109180820218260100","15886382","Embargos de Declaração Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-07-27,2022-07-27,"*EMBARGOS DE DECLARAÇÃO. Omissão, contradição ou obscuridade não configuradas. Caráter meramente infringente. Inadequação dos Embargos para fins de prequestionamento. Aplicação do artigo 1.025 do Código de Processo Civil. EMBARGOS REJEITADOS.*  (TJSP;  Embargos de Declaração Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 27/07/2022; Data de Registro: 27/07/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RECURSOS NÃO PROVIDOS. V.U.*","re","improvido","indefinido"
"10109180820218260100","15886382","Embargos de Declaração Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-07-27,2022-07-27,"*EMBARGOS DE DECLARAÇÃO. Omissão, contradição ou obscuridade não configuradas. Caráter meramente infringente. Inadequação dos Embargos para fins de prequestionamento. Aplicação do artigo 1.025 do Código de Processo Civil. EMBARGOS REJEITADOS.*  (TJSP;  Embargos de Declaração Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 27/07/2022; Data de Registro: 27/07/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
"10112134520218260100","15884156","Apelação Cível","Espécies de Títulos de Crédito","REGIS RODRIGUES BONVICINO","São Paulo","21ª Câmara de Direito Privado",2022-07-26,2022-07-26,"APELAÇÃO. Ação de declaratória de inexigibilidade de débito c.c. indenização por danos morais. 
Sentença de parcial procedência. Inconformismo da ré. 
Contrato de prestação de serviços de publicidade na internet. Anulabilidade do negócio jurídico defeituoso por vício de consentimento. Serviços não contratados pela autora. Inaplicabilidade da teoria da aparência. Companheiro do representante legal da autora que não tinha poderes para celebrar o contrato.  Violação manifesta do princípio da boa-fé objetiva e do dever de informação. 
Dano moral não configurado. Indenização indevida.  Sentença reformada. Recurso parcialmente provido.  (TJSP;  Apelação Cível 1011213-45.2021.8.26.0100; Relator (a): REGIS RODRIGUES BONVICINO; Órgão Julgador: 21ª Câmara de Direito Privado; Foro Central Cível - 17ª Vara Cível; Data do Julgamento: 26/07/2022; Data de Registro: 26/07/2022)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006Z83Q0000",2022-07-26,"RI006Z83Q0000",2022-07-26,"RI006Z83Q0000",2022-07-26,"RI006Z83Q0000",2022-07-26,"Deram provimento em parte ao recurso. V. U.","autora","parcial","consumidor_venceu"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RECURSOS NÃO PROVIDOS. V.U.*","re","improvido","indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RECURSOS NÃO PROVIDOS. V.U.*","re","improvido","indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RECURSOS NÃO PROVIDOS. V.U.*","re","improvido","indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RECURSOS NÃO PROVIDOS. V.U.*","re","improvido","indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RECURSOS NÃO PROVIDOS. V.U.*","re","improvido","indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RECURSOS NÃO PROVIDOS. V.U.*","re","improvido","indefinido"
"10109180820218260100","15691410","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2022-05-23,2022-05-23,"*AÇÃO DE RESCISÃO CONTRATUAL C.C. DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO. Contrato de prestação de serviços. Publicidade via ""Internet"". Demandante contratante que alega ter firmado a contratação no dia  04 de março de 2020,  SENTENÇA de parcial procedência. APELAÇÃO da autora, que insiste na total procedência, com a declaração de inexigibilidade do débito, atribuindo culpa exclusiva da rescisão à demandada. APELAÇÃO da ré, que insiste na manutenção do contrato, condicionando a rescisão ao prévio pagamento da multa contratual. EXAME: Prova convincente quanto à contratação da publicidade via ""Internet"" firmada entre as partes no dia 04 de março de 2020 para os anos de 2020, 2021 e 2022, ao preço de doze (12) mensalidades de R$ 290,00 por edição. Notícia de quitação quanto ao primeiro ano da contratação. Demandante contratante que tem direito potestativo à rescisão unilateral do Contrato, mas sem prejuízo do pagamento da multa de quarenta por cento (40%), que no caso deve incidir sobre o valor contratual referente aos anos de 2021 e 2022. Sucumbência recíproca corretamente aplicada. Sentença mantida. RECURSOS NÃO PROVIDOS.*  (TJSP;  Apelação Cível 1010918-08.2021.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 35ª Vara Cível; Data do Julgamento: 23/05/2022; Data de Registro: 23/05/2022)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI006H5ND12KW",2022-07-27,"RI006H5ND0000",2022-05-23,"RI006H5ND12KW",2022-07-27,"RI006H5ND12KW",2022-07-27,"EMBARGOS REJEITADOS. V.U.*","re",NA,"indefinido"
